MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,0,4.204692619390966,8.954544488386723,0,0,0,3,3,0,2.0,9,0,0,0,1,5,7,1966,1966,0,0,3,3,1,0.0,3,3,1,3.0,3.0,1.0,4.0,6.638567789166521,1.0,0,5.262690188904886,6.862757913051401,0,5,0,0,6.862757913051401,0.0,0,6.862757913051401,1,0,1,0,3,1,3,6,0,0,0.0,0,1966.0,1.0,1,5.958424693029782,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,1.3862943611198906,0,0.0,1,2007,0,0,127000
60,0,0.0,9.537483513308878,0,0,2,3,3,2,2.0,17,0,0,0,0,6,6,1997,1997,0,0,0,0,1,0.0,3,3,0,4.0,3.0,3.0,6.0,5.209486152841421,1.0,0,6.418364935936212,6.678342114654332,0,4,0,0,6.678342114654332,6.517671272912275,0,7.293697720601438,0,1,2,0,3,1,3,6,0,0,0.0,0,1997.0,3.0,2,5.963579343618446,3.0,3.0,0,0.0,4.330733340286331,0,0,0,0.0,0.0,0.0,0,0.0,7,2007,0,0,177000
50,1,3.970291913552122,8.738895704934043,0,0,0,3,3,0,2.0,8,0,0,0,2,6,6,1934,1950,0,0,2,5,1,0.0,3,3,0,3.0,3.0,1.0,1.0,0.0,1.0,0,6.705639094860003,6.705639094860003,0,3,0,0,6.705639094860003,0.0,360,7.0707241072602764,0,0,1,0,3,1,3,6,0,1,4.0,1,1985.0,1.0,2,6.270988431858299,3.0,3.0,0,4.727387818712341,0.0,0,0,0,0.0,0.0,1.3862943611198906,1,5.993961427306569,9,2006,0,0,114500
90,1,4.709530201312334,9.044639916198465,1,0,2,2,3,2,1.0,13,5,0,2,1,5,5,1963,1963,0,0,2,5,1,0.0,2,3,1,4.0,3.0,4.0,2.0,4.653960350157523,6.0,712,0.0,6.705639094860003,0,3,1,0,6.705639094860003,0.0,0,6.705639094860003,1,0,1,0,2,1,3,5,0,0,0.0,3,1963.0,1.0,2,6.248042874508429,3.0,3.0,0,4.672828834461906,0.0,0,0,0,0.0,0.0,0.0,0,0.0,5,2010,0,0,110000
20,0,4.23410650459726,10.825203541055348,0,0,1,0,3,0,2.0,1,0,0,0,1,9,5,1981,1987,0,1,5,2,1,0.0,4,3,1,5.0,3.0,4.0,6.0,7.501634457883413,1.0,0,3.4965075614664802,7.519149957669823,0,4,0,0,7.519149957669823,0.0,0,7.519149957669823,2,0,0,1,0,1,4,5,0,1,4.0,0,1981.0,3.0,3,6.796823718274855,3.0,3.0,0,6.754604099487962,4.290459441148391,0,0,0,0.0,0.0,0.0,0,0.0,11,2006,0,0,385000
80,0,4.110873864173311,8.872767529910936,0,0,0,2,3,0,1.0,11,0,0,0,5,5,5,1955,1955,0,0,1,1,1,0.0,3,3,1,3.0,3.0,1.0,5.0,5.953243334287785,1.0,0,0.0,5.953243334287785,0,3,0,0,7.215975002651466,0.0,0,7.215975002651466,0,0,1,0,3,1,3,6,1,1,3.0,1,1962.0,1.0,2,6.35088571671474,3.0,3.0,0,0.0,3.9318256327243257,0,0,0,0.0,0.0,1.3862943611198906,0,0.0,2,2007,0,0,130000
20,0,4.61512051684126,9.227787285579904,0,0,1,3,3,0,2.0,11,0,0,0,1,6,5,1964,1964,0,0,3,4,0,5.60947179518496,3,3,1,3.0,3.0,1.0,4.0,6.19644412779452,1.0,0,6.841615476477592,7.262628600974241,0,4,0,0,7.262628600974241,0.0,0,7.262628600974241,0,0,2,0,3,1,3,7,0,1,4.0,0,1964.0,2.0,2,6.3578422665081,3.0,3.0,0,0.0,0.0,0,407,0,0.0,0.0,0.0,0,0.0,7,2008,0,0,180500
160,3,3.2188758248682006,7.880804344674901,0,2,0,3,3,0,2.0,5,0,0,4,0,8,5,1999,2000,0,0,1,1,0,6.124683390894205,4,3,0,4.0,3.0,1.0,6.0,6.476972362889683,1.0,0,5.7745515455444085,6.878326468291325,0,5,0,0,6.891625897052253,6.6293632534374485,0,7.461640392208575,1,0,2,1,3,1,4,7,0,0,0.0,0,1999.0,3.0,2,6.175867270105761,3.0,3.0,0,4.7535901911063645,0.0,0,0,0,0.0,0.0,0.0,0,0.0,8,2009,0,1,172500
60,0,4.499809670330265,9.362718052397065,0,0,1,3,3,2,2.0,0,0,0,0,0,7,5,2004,2004,0,0,0,0,1,0.0,4,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,6.7580945044277305,6.7580945044277305,0,5,0,0,6.7580945044277305,6.7580945044277305,0,7.450660796211539,0,0,2,1,3,1,4,7,0,0,0.0,0,2004.0,2.0,2,6.338594078203183,3.0,3.0,0,0.0,4.2626798770413155,0,0,0,0.0,0.0,0.0,0,0.0,8,2006,0,0,196500
60,0,4.204692619390966,9.52390946537981,0,0,2,1,3,3,2.0,18,0,0,0,0,10,5,2006,2006,1,0,0,0,0,6.939253946041508,5,3,0,5.0,3.0,4.0,1.0,0.0,1.0,0,7.252053951852814,7.252053951852814,0,5,0,0,7.2633296174768365,7.326465613840322,0,7.988203597022576,0,0,3,1,3,1,4,10,0,1,4.0,2,2006.0,3.0,3,6.464588303689961,3.0,3.0,0,5.262690188904886,0.0,37,0,0,0.0,0.0,0.0,0,0.0,10,2006,1,2,438780
20,0,4.110873864173311,8.881975184248867,0,0,0,2,3,0,2.0,0,0,0,0,1,5,7,1972,1972,0,0,3,3,1,0.0,3,3,1,3.0,3.0,3.0,5.0,6.450470422144176,1.0,0,5.003946305945459,6.660575149839686,0,5,0,0,6.660575149839686,0.0,0,6.660575149839686,0,0,1,0,2,1,3,4,0,0,0.0,1,1973.0,1.0,1,5.8664680569332965,3.0,3.0,0,5.2832037287379885,0.0,0,0,0,0.0,0.0,1.3862943611198906,0,0.0,1,2008,0,0,124900
20,0,4.1588830833596715,9.47830431356186,0,0,0,3,3,0,2.0,12,4,0,0,1,6,5,2004,2004,0,0,0,0,1,0.0,3,3,0,4.0,3.0,1.0,5.0,6.848005274576363,1.0,0,5.384495062789089,7.055312843339752,0,5,0,0,7.055312843339752,0.0,0,7.055312843339752,1,0,1,1,3,1,4,5,0,0,0.0,1,2006.0,1.0,2,6.3578422665081,3.0,3.0,0,0.0,3.9318256327243257,0,0,0,0.0,0.0,0.0,0,0.0,5,2006,1,2,158000
75,1,4.110873864173311,8.881975184248867,0,0,0,3,3,0,2.0,13,0,0,0,6,5,7,1920,1996,0,0,1,1,1,0.0,3,3,2,3.0,2.0,1.0,1.0,0.0,1.0,0,6.274762021241939,6.274762021241939,0,3,1,0,6.366470447731438,6.274762021241939,0,7.013915474810528,0,0,1,0,3,1,2,6,0,0,0.0,1,1935.0,1.0,1,5.666426688112432,3.0,3.0,1,0.0,0.0,144,0,0,0.0,0.0,0.0,0,0.0,3,2007,0,0,101000
120,0,3.8066624897703196,8.770749549138642,0,0,1,3,3,0,2.0,10,0,0,3,1,8,5,2006,2006,0,0,0,0,2,5.187385805840755,4,3,0,4.0,4.0,2.0,6.0,3.2188758248682006,1.0,0,7.205635176410364,7.223295679562314,0,5,0,0,7.223295679562314,0.0,0,7.223295679562314,0,0,2,0,2,1,4,6,0,1,4.0,0,2006.0,2.0,2,6.184148890937483,3.0,3.0,0,4.795790545596741,3.912023005428146,0,0,0,0.0,0.0,0.0,0,0.0,10,2007,0,0,202500
70,1,3.9318256327243257,9.239996256883693,0,0,1,2,3,0,2.0,7,6,3,0,0,7,6,1921,1950,0,0,9,8,1,0.0,3,3,2,3.0,3.0,1.0,1.0,0.0,1.0,0,6.3578422665081,6.3578422665081,0,4,0,0,6.805722553416985,6.695798917058491,0,7.444833273892193,0,0,2,0,3,1,3,9,0,0,0.0,1,1990.0,1.0,2,6.175867270105761,3.0,3.0,0,2.5649493574615367,2.4849066497880004,64,0,0,0.0,0.0,1.6094379124341003,0,0.0,4,2010,0,0,140000
60,0,0.0,9.145908511816794,0,0,0,3,3,0,2.0,0,0,0,0,0,7,5,1997,1998,0,0,0,0,0,6.352629396319567,3,3,0,4.0,3.0,1.0,6.0,6.606650186198215,1.0,0,5.765191102784844,6.964135612418245,0,5,0,0,6.964135612418245,6.885509670034818,0,7.618251097876695,1,0,2,1,3,1,4,8,0,0,0.0,0,1998.0,2.0,2,6.470799503782602,3.0,3.0,0,6.3578422665081,3.6109179126442243,0,0,0,0.0,0.0,1.6094379124341003,0,0.0,2,2009,0,0,219500
60,0,4.343805421853684,9.16868469670735,0,0,0,3,3,0,2.0,10,0,0,0,0,8,5,2004,2005,0,0,0,0,0,5.84354441703136,4,3,0,5.0,3.0,3.0,1.0,0.0,1.0,0,7.042286171939743,7.042286171939743,0,5,0,0,7.042286171939743,7.193685818395112,0,7.813591552952433,0,0,2,1,4,1,4,9,0,1,4.0,2,2004.0,2.0,3,6.748759547491679,3.0,3.0,0,5.262690188904886,5.0238805208462765,0,0,0,0.0,0.0,0.0,0,0.0,10,2007,0,0,317000
20,0,0.0,9.898525260706313,0,0,0,3,3,0,2.0,11,7,0,0,1,7,5,1970,1989,0,0,7,4,0,5.662960480135946,3,3,1,4.0,3.0,4.0,6.0,6.816735880594968,1.0,0,6.943122422819428,7.5745584842024805,0,3,0,0,7.699842407396986,0.0,0,7.699842407396986,1,0,2,0,3,1,3,7,1,1,4.0,0,1970.0,2.0,2,6.3578422665081,3.0,3.0,0,5.71042701737487,0.0,0,0,0,0.0,0.0,0.0,0,0.0,7,2010,0,0,180000
20,0,4.290459441148391,9.274816391160547,0,0,1,3,3,0,2.0,0,0,0,0,1,7,5,2003,2003,0,0,0,0,0,5.123963979403259,4,3,0,4.0,3.0,3.0,6.0,6.921658184151129,1.0,0,6.089044875446846,7.282073658093465,0,5,0,0,7.299797366758161,0.0,0,7.299797366758161,1,0,2,0,3,1,4,7,0,0,0.0,0,2003.0,2.0,2,6.326149473155099,3.0,3.0,0,4.976733742420574,3.4011973816621555,0,0,0,0.0,0.0,0.0,0,0.0,6,2007,0,0,226000
30,1,3.871201010907891,8.435766192720509,0,0,0,3,3,2,2.0,7,3,0,0,1,4,6,1945,1950,0,0,1,1,1,0.0,3,4,1,3.0,3.0,1.0,1.0,0.0,1.0,0,6.617402977974478,6.617402977974478,0,3,0,0,6.617402977974478,0.0,0,6.617402977974478,0,0,1,0,2,1,3,4,0,0,0.0,0,1945.0,1.0,1,5.3981627015177525,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,6,2010,0,0,80000
50,0,4.406719247264253,9.654641503869545,0,0,0,3,3,2,2.0,19,0,0,0,2,7,4,1953,1953,0,0,4,9,1,0.0,4,3,1,3.0,3.0,1.0,4.0,6.403574197934815,1.0,0,6.553933404025811,7.173958319756794,1,3,0,0,7.173958319756794,6.891625897052253,0,7.7354333524996886,0,0,2,0,3,1,3,7,0,1,3.0,0,1953.0,3.0,2,6.504288173536645,3.0,3.0,0,0.0,3.091042453358316,114,0,0,0.0,0.0,0.0,0,0.0,7,2006,0,0,225000
20,0,4.564348191467836,9.521641310026597,0,0,1,3,3,0,2.0,11,0,0,0,1,7,6,1973,1973,0,0,7,4,0,7.017506142941256,3,4,1,4.0,3.0,4.0,5.0,7.53955882930103,1.0,0,5.840641657373398,7.707062655370473,0,5,0,0,7.707062655370473,0.0,0,7.707062655370473,1,0,2,0,3,1,3,8,0,2,4.0,0,1973.0,3.0,2,6.248042874508429,3.0,3.0,0,5.707110264748875,0.0,0,0,0,0.0,0.0,0.0,0,0.0,2,2007,0,0,244000
20,0,4.248495242049359,8.935903526274423,0,0,0,3,3,2,2.0,4,0,0,0,1,4,6,1982,2006,0,0,3,4,1,0.0,3,3,1,3.0,3.0,1.0,5.0,6.338594078203183,1.0,0,5.638354669333745,6.740519359606223,0,3,0,0,6.740519359606223,0.0,0,6.740519359606223,1,0,1,0,2,1,3,4,0,0,0.0,1,1987.0,1.0,2,5.8888779583328805,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,6,2007,0,0,129500
60,0,4.31748811353631,9.224440496354964,0,0,1,3,3,2,2.0,17,0,0,0,0,7,5,1998,1998,0,0,0,0,0,3.713572066704308,3,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,6.725033642166843,6.725033642166843,0,4,0,0,6.786716950605081,6.726233402358747,0,7.449498005382849,0,0,2,1,3,1,3,7,0,1,3.0,0,1998.0,3.0,2,6.059123195581797,3.0,3.0,0,0.0,4.553876891600541,0,0,291,0.0,0.0,0.0,0,0.0,12,2009,0,0,185000
20,0,4.454347296253507,9.23024103368252,0,0,0,3,3,0,2.0,11,0,0,0,1,5,7,1954,2003,0,0,2,5,0,4.653960350157523,3,3,1,3.0,3.0,1.0,5.0,5.771441123130016,4.0,362,6.003887067106539,6.99117688712121,0,4,0,0,6.99117688712121,0.0,0,6.99117688712121,1,0,1,0,3,1,3,6,0,0,0.0,0,1989.0,1.0,2,6.19644412779452,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0986122886681098,0,0.0,5,2010,0,0,144900
50,1,4.110873864173311,8.66406026722579,0,0,0,3,3,2,2.0,7,0,0,0,0,3,6,1915,1950,2,0,0,0,1,0.0,4,4,1,2.0,3.0,1.0,1.0,0.0,1.0,0,6.734591659972948,6.734591659972948,0,4,1,0,6.734591659972948,6.641182169740591,0,7.381501894506707,0,0,2,0,3,2,3,8,0,0,0.0,1,1915.0,1.0,1,5.940171252720432,3.0,3.0,0,0.0,0.0,202,0,0,0.0,0.0,0.0,0,0.0,5,2010,0,0,107400
180,1,3.091042453358316,7.3758821482150125,0,0,0,3,3,0,2.0,14,0,0,4,5,4,5,1973,1973,0,0,6,6,1,0.0,3,3,1,4.0,3.0,4.0,6.0,6.137727054086234,1.0,0,0.0,6.137727054086234,0,3,0,0,6.267200548541362,6.137727054086234,0,6.8966943316227125,1,0,1,0,2,1,3,5,0,0,0.0,2,1973.0,1.0,1,5.697093486505405,3.0,3.0,0,4.795790545596741,4.624972813284271,0,0,0,0.0,0.0,1.0986122886681098,0,0.0,11,2009,0,0,91000
20,0,0.0,9.04499391938819,0,0,1,3,3,0,2.0,11,0,0,0,1,4,7,1956,1956,0,0,0,0,1,0.0,3,3,1,3.0,3.0,1.0,5.0,5.43372200355424,1.0,0,6.586171654854675,6.859614903654202,0,5,0,2,6.859614903654202,0.0,0,6.859614903654202,0,0,1,0,2,1,3,4,0,0,0.0,1,1956.0,1.0,1,5.648974238161206,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,4,2008,0,0,135750
50,1,3.9318256327243257,9.063694791634697,0,0,0,3,3,0,2.0,8,0,0,0,2,5,5,1948,2001,0,0,2,5,1,0.0,3,3,1,3.0,3.0,1.0,4.0,5.820082930352362,6.0,41,5.69035945432406,6.511745329644728,0,3,0,0,6.9782137426306985,5.365976015021851,0,7.1592919047975645,1,0,1,0,2,1,3,6,1,0,0.0,1,1948.0,1.0,1,5.484796933490655,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,1.3862943611198906,0,0.0,1,2008,0,0,127000
90,0,4.290459441148391,9.285355075781629,0,0,0,3,3,0,2.0,9,0,0,2,1,4,5,1968,1968,1,0,3,3,1,0.0,3,3,1,3.0,3.0,1.0,1.0,0.0,1.0,0,7.478169694159785,7.478169694159785,0,3,1,0,7.478169694159785,0.0,0,7.478169694159785,0,0,2,0,4,2,3,8,0,0,0.0,4,1978.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,4,2010,0,0,136500
50,1,4.110873864173311,9.25349564229011,0,1,0,3,3,2,2.0,7,0,0,0,0,5,6,1910,1981,0,0,2,5,1,0.0,3,3,0,3.0,3.0,1.0,1.0,0.0,1.0,0,6.089044875446846,6.089044875446846,0,4,0,0,6.52649485957079,6.3080984415095305,0,7.115582126184454,0,0,1,1,2,1,3,5,0,0,0.0,1,1966.0,1.0,2,6.089044875446846,3.0,3.0,0,4.31748811353631,0.0,128,0,0,0.0,0.0,1.3862943611198906,0,0.0,5,2009,0,0,110000
60,0,4.61512051684126,9.472781556562168,0,0,0,3,3,2,2.0,11,0,0,0,0,6,6,1968,1968,0,0,0,0,0,6.3578422665081,3,4,1,4.0,3.0,1.0,3.0,6.1070228877422545,1.0,0,6.1070228877422545,6.799055862058796,0,3,0,0,7.075808863978387,6.8679744089702925,0,7.669961995473577,0,0,2,1,4,1,4,8,0,1,4.0,0,1968.0,3.0,1,6.234410725718371,3.0,3.0,0,0.0,4.290459441148391,0,0,252,0.0,0.0,0.0,0,0.0,6,2009,0,0,193500
120,1,3.4965075614664802,8.412054873292933,0,0,0,3,3,1,2.0,4,0,0,3,1,6,5,1998,1998,1,0,0,0,0,6.095824562432225,3,4,0,5.0,4.0,1.0,6.0,7.091742115095153,1.0,0,3.6109179126442243,7.121252453244542,0,5,0,0,7.198931240688173,0.0,0,7.198931240688173,1,0,2,0,2,1,3,5,0,0,0.0,0,1998.0,3.0,2,6.0063531596017325,3.0,3.0,0,0.0,5.298317366548036,0,0,0,0.0,0.0,0.0,0,0.0,3,2006,0,0,153500
20,0,4.3694478524670215,9.230829038403499,0,0,0,3,3,0,2.0,5,0,0,0,1,8,5,2007,2007,0,0,0,0,2,6.150602768446279,3,3,0,4.0,3.0,1.0,6.0,3.5263605246161616,1.0,0,7.333676395657684,7.355001921105257,0,5,0,0,7.355001921105257,0.0,0,7.355001921105257,0,0,2,0,3,1,4,6,0,1,4.0,0,2007.0,2.0,3,6.63200177739563,3.0,3.0,0,4.976733742420574,4.605170185988092,0,0,0,0.0,0.0,0.0,0,0.0,10,2008,0,0,245000
20,0,4.394449154672439,9.09301972939964,0,0,1,3,3,0,2.0,11,0,0,0,1,5,5,1960,1960,0,0,1,1,3,4.204692619390966,3,3,1,3.0,3.0,1.0,1.0,0.0,1.0,0,6.97166860472579,6.97166860472579,0,4,0,0,6.97166860472579,0.0,0,6.97166860472579,0,0,1,1,3,1,3,6,0,0,0.0,1,1974.0,1.0,2,6.135564891081739,3.0,3.0,0,4.31748811353631,0.0,0,0,0,0.0,0.0,0.0,0,0.0,7,2007,2,0,126500
80,0,0.0,9.051461866908694,0,0,1,3,3,0,2.0,17,0,0,0,5,7,5,1995,1996,0,0,3,3,0,3.1354942159291497,3,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,5.953243334287785,5.953243334287785,0,4,0,0,6.690842277418564,6.508769136971682,0,7.29641326877392,0,0,2,1,3,1,3,7,0,1,3.0,2,1995.0,3.0,2,5.993961427306569,3.0,3.0,0,4.795790545596741,4.290459441148391,0,0,0,0.0,0.0,0.0,1,6.55250788703459,5,2009,0,0,168500
60,0,4.804021044733257,9.684086987500752,0,0,0,3,3,2,2.0,3,0,0,0,0,8,5,1991,1992,1,0,3,3,0,5.652489180268651,4,3,1,4.0,3.0,1.0,1.0,0.0,1.0,0,7.161622002939187,7.161622002939187,0,5,0,0,7.171656822768514,7.018401799069201,0,7.790696031174738,0,0,2,1,4,1,4,9,0,1,3.0,0,1991.0,1.0,2,6.137727054086234,3.0,3.0,0,4.852030263919617,4.418840607796598,0,0,0,0.0,0.0,0.0,0,0.0,4,2006,0,0,260000
60,0,4.812184355372417,9.385301574363845,0,0,2,3,3,0,2.0,17,0,0,0,0,6,5,2005,2005,0,0,0,0,1,0.0,4,3,0,4.0,3.0,3.0,1.0,0.0,1.0,0,6.529418838262226,6.529418838262226,0,5,0,0,6.529418838262226,6.776506992372183,0,7.353081920515432,0,0,2,1,3,1,4,6,0,1,4.0,2,2005.0,3.0,2,5.993961427306569,3.0,3.0,0,4.61512051684126,3.6635616461296463,0,0,0,0.0,0.0,0.0,0,0.0,3,2009,0,0,174000
160,3,3.713572066704308,8.281977058867758,0,2,0,3,3,2,2.0,5,0,0,3,0,6,5,2009,2009,0,0,0,0,2,4.343805421853684,4,3,0,4.0,3.0,3.0,1.0,0.0,1.0,0,6.418364935936212,6.418364935936212,0,5,0,0,6.418364935936212,6.418364935936212,0,7.110696122978827,0,0,2,1,2,1,4,4,0,0,0.0,1,2009.0,2.0,2,6.270988431858299,3.0,3.0,0,0.0,5.459585514144159,0,0,0,0.0,0.0,0.0,0,0.0,6,2009,1,2,164500
50,2,4.663439094112067,9.044403844431551,0,0,1,3,3,2,2.0,13,1,3,0,2,3,2,1915,1982,1,0,7,4,1,0.0,2,2,1,3.0,2.0,1.0,1.0,0.0,1.0,0,6.921658184151129,6.921658184151129,0,3,1,0,6.921658184151129,0.0,513,7.3310603052186325,0,0,1,0,2,1,2,6,0,0,0.0,4,1978.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,156,0,0,0.0,0.0,1.3862943611198906,0,0.0,10,2009,3,1,85000
20,0,4.110873864173311,8.996032669324372,0,0,0,3,3,0,2.0,0,0,0,0,1,4,5,1994,1995,0,0,0,0,1,0.0,3,3,0,4.0,3.0,1.0,6.0,6.3784261836515865,1.0,0,5.998936561946683,6.898714534329988,0,5,0,0,6.898714534329988,0.0,0,6.898714534329988,1,0,1,0,3,1,3,5,0,0,0.0,4,1978.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,8,2007,0,0,123600
20,0,4.110873864173311,8.881975184248867,0,0,0,3,3,0,2.0,11,0,0,0,1,4,5,1950,1950,0,0,4,5,1,0.0,3,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0,2,6.947937068614969,0.0,0,6.947937068614969,0,0,1,0,2,1,3,4,0,0,0.0,1,1950.0,1.0,2,6.042632833682381,3.0,3.0,0,0.0,3.4011973816621555,0,0,0,0.0,0.0,0.0,0,0.0,7,2006,0,0,109900
20,0,4.454347296253507,9.04793908261736,0,0,0,3,3,0,2.0,11,0,0,0,1,5,3,1961,1961,1,0,3,3,3,5.318119993844216,3,3,1,3.0,3.0,1.0,3.0,6.398594934535208,1.0,0,6.455198563340122,7.119635638017636,0,3,0,0,7.119635638017636,0.0,0,7.119635638017636,0,0,1,0,2,1,3,6,0,0,0.0,0,1961.0,1.0,2,6.175867270105761,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0986122886681098,0,0.0,12,2006,0,1,98600
30,0,4.394449154672439,9.500095294588894,0,1,1,1,3,0,2.0,2,0,0,0,1,5,7,1921,2006,0,0,2,5,1,0.0,3,4,2,4.0,3.0,1.0,5.0,6.570882962339584,1.0,0,5.099866427824199,6.776506992372183,0,5,0,0,6.872128101338986,0.0,0,6.872128101338986,1,0,1,0,2,1,3,5,0,0,0.0,1,1921.0,1.0,2,6.07073772800249,3.0,3.0,0,0.0,0.0,44,0,0,0.0,0.0,0.0,0,0.0,8,2009,0,0,163500
190,2,4.110873864173311,8.881975184248867,0,0,0,3,3,2,2.0,7,0,0,1,6,6,6,1910,1998,1,0,1,1,1,0.0,3,3,2,3.0,2.0,2.0,3.0,6.953684210870537,1.0,0,5.1298987149230735,7.102499355774649,1,5,1,0,7.13966033596492,6.939253946041508,0,7.73718007783463,0,1,2,0,4,2,3,9,0,1,4.0,1,1900.0,1.0,2,6.2285110035911835,3.0,3.0,0,0.0,0.0,0,0,99,0.0,0.0,0.0,0,0.0,11,2007,0,0,133900
60,0,4.248495242049359,9.141847375530883,0,0,1,3,3,0,2.0,0,0,0,0,0,6,5,1997,1997,0,0,0,0,1,0.0,3,4,0,4.0,3.0,1.0,6.0,6.47543271670409,1.0,0,5.176149732573829,6.715383386334681,0,5,0,0,6.80903930604298,6.782192056006791,0,7.488293515159428,1,0,2,1,3,1,4,7,0,0,0.0,0,1997.0,2.0,2,6.529418838262226,3.0,3.0,0,0.0,5.093750200806762,0,0,0,0.0,0.0,0.0,0,0.0,5,2007,0,0,204750
60,0,0.0,9.186662244621605,0,0,2,3,3,2,2.0,17,0,0,0,0,6,8,1993,1993,0,0,0,0,0,4.23410650459726,5,4,0,4.0,4.0,1.0,5.0,5.739792912179234,1.0,0,5.916202062607435,6.523562306149512,0,4,0,0,6.523562306149512,6.673297967767654,0,7.293697720601438,0,0,2,1,3,1,3,6,0,1,3.0,2,1993.0,3.0,2,6.042632833682381,3.0,3.0,0,5.4510384535657,4.1588830833596715,0,0,0,0.0,0.0,0.0,1,6.175867270105761,4,2009,0,0,185000
20,0,4.3694478524670215,9.236495329453033,0,0,1,3,3,0,2.0,0,0,0,0,1,7,5,1999,1999,0,0,0,0,0,5.214935757608986,4,3,0,4.0,3.0,3.0,5.0,7.0587581525186645,1.0,0,6.056784013228625,7.370860166536716,0,5,0,0,7.370860166536716,0.0,0,7.370860166536716,0,0,2,0,3,1,4,6,0,0,0.0,0,1999.0,2.0,2,6.159095388491933,3.0,3.0,0,5.0689042022202315,3.4011973816621555,0,0,0,0.0,0.0,0.0,0,0.0,8,2006,0,0,214000
20,0,4.30406509320417,9.298534382712099,0,0,0,1,3,0,2.0,15,0,0,0,1,4,5,1965,1965,1,0,3,3,0,3.8918202981106265,3,3,1,3.0,3.0,1.0,3.0,6.255750041753367,1.0,0,6.089044875446846,6.8679744089702925,0,3,0,1,6.8679744089702925,0.0,0,6.8679744089702925,1,0,1,0,3,1,3,6,0,0,0.0,0,1965.0,3.0,1,6.07073772800249,3.0,3.0,2,4.795790545596741,0.0,0,0,0,0.0,0.0,0.0,0,0.0,5,2007,0,0,94750
30,0,4.454347296253507,9.271059107010888,0,0,0,3,3,2,2.0,15,0,0,0,1,5,5,1920,1950,0,0,2,5,1,0.0,3,3,2,3.0,3.0,1.0,5.0,4.6913478822291435,1.0,0,5.860786223465865,6.129050210060545,0,2,1,0,6.728628613084702,0.0,0,6.728628613084702,0,0,1,0,2,1,3,5,0,0,0.0,5,1920.0,1.0,1,5.905361848054571,2.0,3.0,0,0.0,0.0,77,0,0,0.0,0.0,0.0,1,5.993961427306569,5,2010,2,1,83000
20,0,4.356708826689592,9.140025198061156,0,0,1,3,3,0,2.0,11,0,0,0,1,4,5,1959,1959,0,0,7,4,1,0.0,3,3,1,3.0,3.0,1.0,5.0,6.345636360828596,1.0,0,5.945420608606575,6.85751406254539,0,2,0,0,7.111512116496157,0.0,0,7.111512116496157,1,0,1,1,3,1,3,6,0,0,0.0,4,1978.0,0.0,0,0.0,0.0,0.0,0,5.8664680569332965,0.0,0,0,0,0.0,0.0,0.0,1,5.993961427306569,1,2010,0,0,128950
20,0,0.0,9.268986567408916,0,0,1,3,3,0,2.0,6,0,0,0,1,6,7,1977,2001,0,0,7,4,0,3.367295829986474,3,3,0,3.0,3.0,2.0,5.0,7.0909098220799835,1.0,0,6.018593214496234,7.384610383176974,0,4,0,0,7.384610383176974,0.0,0,7.384610383176974,1,0,2,0,3,1,4,6,0,2,3.0,0,1977.0,2.0,2,6.175867270105761,3.0,3.0,0,5.1298987149230735,4.23410650459726,0,0,0,0.0,0.0,0.0,0,0.0,2,2010,0,0,205000
